"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","167780","Login with all live users from database","","2026-08-10","passed","2026-08-10","","Real App API Authentication","Login with all live users from database",""
"","43534","Update profile avatar via UI","","2026-08-10","passed","2026-08-10","","SMSPy UI End-to-End Flows","Update profile avatar via UI",""
"","64505","Login and send simple text message","","2026-08-10","passed","2026-08-10","","SMSPy UI End-to-End Flows","Login and send simple text message",""
"","72598","Login, send message with image, and verify in inbox","","2026-08-10","passed","2026-08-10","","SMSPy UI End-to-End Flows","Login, send message with image, and verify in inbox",""
