"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","44369","Update profile avatar via UI","","2026-08-18","passed","2026-08-18","","SMSPy UI End-to-End Flows","Update profile avatar via UI",""
"","66113","Login and send simple text message","","2026-08-18","passed","2026-08-18","","SMSPy UI End-to-End Flows","Login and send simple text message",""
"","161805","Login with all live users from database","","2026-08-18","passed","2026-08-18","","Real App API Authentication","Login with all live users from database",""
"","66208","Login, send message with image, and verify in inbox","","2026-08-18","broken","2026-08-18","","SMSPy UI End-to-End Flows","Login, send message with image, and verify in inbox",""
